order_id,customer_id,order_date,category,product_name,unit_price,quantity,discount_pct,gross_amount,shipping_cost,net_revenue,marketing_channel,payment_method,region,customer_segment,returned,review_score,has_review
ORD108583,CUST03289,2024-09-26,Beauty & Personal Care,Perfume,28.34,1,0,28.34,9.58,28.34,Paid Search,Credit Card,North America,VIP,False,,False
ORD106401,CUST02120,2024-04-20,Toys & Games,Plush Toy,34.07,4,0,136.28,5.53,136.28,Email,Credit Card,Europe,New,True,,False
ORD107799,CUST03393,2024-02-12,Office Supplies,Ergonomic Chair,38.91,4,0,155.64,7.31,155.64,Organic Search,Buy Now Pay Later,Europe,New,False,2.0,True
ORD107094,CUST02356,2023-12-05,Sports & Outdoors,Resistance Bands,32.03,2,10,64.06,8.53,57.65,Social Media,Credit Card,Latin America,New,False,5.0,True
ORD107404,CUST00605,2023-09-07,Office Supplies,Desk Organizer,11.46,1,0,11.46,6.96,11.46,Paid Search,Debit Card,North America,New,False,,False
ORD114518,CUST02181,2024-10-14,Beauty & Personal Care,Perfume,48.09,1,25,48.09,3.64,36.07,Organic Search,Credit Card,Latin America,Returning,False,,False
ORD113832,CUST00398,2023-10-26,Electronics,Bluetooth Speaker,26.5,1,10,26.5,10.36,23.85,Direct,Debit Card,Asia Pacific,New,False,3.0,True
ORD115999,CUST02385,2024-02-13,Home & Kitchen,Coffee Maker,150.07,2,10,300.14,11.97,270.13,Organic Search,Credit Card,Europe,New,False,1.0,True
ORD112386,CUST03719,2024-11-26,Apparel,Wool Sweater,37.41,1,15,37.41,9.26,31.8,Email,Credit Card,North America,Returning,False,2.0,True
ORD101968,CUST00809,2024-08-23,Sports & Outdoors,Yoga Mat,94.6,2,0,189.2,2.79,189.2,Referral,Buy Now Pay Later,North America,Returning,False,,False
ORD103779,CUST03077,2024-03-02,Apparel,Running Shoes,78.1,1,5,78.1,10.9,74.19,Direct,Credit Card,Asia Pacific,Returning,False,,False
ORD104419,CUST01707,2023-10-06,Beauty & Personal Care,Electric Toothbrush,9.72,1,0,9.72,4.4,9.72,Email,Credit Card,Middle East & Africa,VIP,False,2.0,True
ORD117448,CUST00325,2024-01-10,Office Supplies,Notebook Set,181.81,4,5,727.24,7.17,690.88,Paid Search,Debit Card,Europe,New,False,1.0,True
ORD117948,CUST00489,2024-03-15,Office Supplies,Notebook Set,54.96,1,0,54.96,4.79,54.96,Direct,Credit Card,Asia Pacific,New,True,1.0,True
ORD114988,CUST01762,2024-01-29,Beauty & Personal Care,Perfume,57.96,1,20,57.96,7.39,46.37,Social Media,Buy Now Pay Later,Europe,Returning,False,,False
ORD113345,CUST03939,2024-05-02,Electronics,Bluetooth Speaker,107.22,1,0,107.22,2.61,107.22,Direct,Credit Card,Asia Pacific,Returning,False,3.0,True
ORD112780,CUST02485,2024-11-30,Electronics,Bluetooth Speaker,201.86,4,0,807.44,9.4,807.44,Paid Search,Credit Card,North America,New,False,,False
ORD112933,CUST04153,2024-12-24,Sports & Outdoors,Water Bottle,146.81,4,5,587.24,4.97,557.88,Organic Search,PayPal,Latin America,Returning,False,,False
ORD110988,CUST01924,2024-06-22,Sports & Outdoors,Water Bottle,98.52,1,0,98.52,9.38,98.52,Social Media,PayPal,Asia Pacific,Returning,False,5.0,True
ORD108708,CUST00269,2024-04-03,Apparel,Denim Jacket,87.85,3,15,263.55,11.07,224.02,Referral,PayPal,North America,Returning,True,1.0,True
ORD108607,CUST03882,2024-03-03,Apparel,Yoga Pants,25.01,1,0,25.01,4.42,25.01,Social Media,Debit Card,Middle East & Africa,Returning,False,5.0,True
ORD100020,CUST01153,2024-11-17,Apparel,Graphic Tee,65.03,1,20,65.03,9.14,52.02,Social Media,Debit Card,North America,New,False,,False
ORD109337,CUST03145,2024-10-11,Home & Kitchen,Throw Blanket,108.97,4,0,435.88,3.09,435.88,Social Media,Credit Card,Asia Pacific,Returning,False,,False
ORD101086,CUST01828,2024-12-31,Apparel,Rain Jacket,31.42,1,0,31.42,7.19,31.42,Direct,Credit Card,Asia Pacific,New,False,,False
ORD114371,CUST00262,2024-10-19,Beauty & Personal Care,Perfume,66.33,1,0,66.33,10.56,66.33,Email,Credit Card,Middle East & Africa,New,False,,False
ORD116514,CUST01604,2024-05-04,Sports & Outdoors,Yoga Mat,86.15,1,10,86.15,4.77,77.54,Email,Credit Card,North America,Returning,False,2.0,True
ORD105392,CUST04037,2024-08-08,Beauty & Personal Care,Electric Toothbrush,58.1,1,5,58.1,7.29,55.2,Direct,PayPal,Latin America,New,False,4.0,True
ORD113115,CUST00493,2024-10-06,Beauty & Personal Care,Face Serum,59.56,1,30,59.56,7.31,41.69,Organic Search,PayPal,Europe,New,False,5.0,True
ORD103881,CUST01383,2024-09-08,Toys & Games,RC Car,58.63,1,15,58.63,6.76,49.84,Social Media,Credit Card,North America,VIP,False,3.0,True
ORD111334,CUST02713,2023-11-16,Office Supplies,Ergonomic Chair,247.97,4,0,991.88,6.31,991.88,Organic Search,Buy Now Pay Later,North America,New,True,5.0,True
ORD106612,CUST02857,2024-11-12,Office Supplies,Wireless Mouse,69.82,1,20,69.82,2.62,55.86,Organic Search,PayPal,North America,Unknown,False,5.0,True
ORD105488,CUST00344,2024-05-30,Electronics,Phone Case,53.66,1,0,53.66,7.19,53.66,Referral,Credit Card,Asia Pacific,Returning,False,3.0,True
ORD115070,CUST01448,2024-10-10,Home & Kitchen,Desk Lamp,169.59,1,0,169.59,8.62,169.59,Organic Search,Gift Card,Europe,New,False,,False
ORD111542,CUST00944,2024-05-19,Electronics,USB-C Hub,26.05,4,0,104.2,5.52,104.2,Organic Search,Buy Now Pay Later,North America,VIP,False,,False
ORD101870,CUST00146,2024-08-11,Sports & Outdoors,Resistance Bands,93.91,1,0,93.91,7.66,93.91,Email,Credit Card,North America,New,False,5.0,True
ORD104178,CUST03585,2023-12-26,Office Supplies,Ergonomic Chair,60.68,1,10,60.68,3.36,54.61,Paid Search,PayPal,Asia Pacific,New,False,5.0,True
ORD106811,CUST00460,2024-01-21,Sports & Outdoors,Yoga Mat,91.9,1,10,91.9,4.95,82.71,Email,Credit Card,Europe,New,False,1.0,True
ORD110931,CUST00947,2024-11-12,Apparel,Wool Sweater,72.37,1,0,72.37,7.76,72.37,Organic Search,PayPal,Europe,New,False,1.0,True
ORD112575,CUST03195,2024-09-01,Electronics,Wireless Earbuds,87.71,1,15,87.71,4.28,74.55,Organic Search,Credit Card,North America,Returning,False,5.0,True
ORD117915,CUST02327,2023-08-12,Apparel,Rain Jacket,61.79,1,10,61.79,10.51,55.61,Paid Search,Credit Card,North America,Returning,False,,False
ORD112890,CUST03334,2024-07-27,Sports & Outdoors,Hiking Backpack,66.75,1,15,66.75,4.92,56.74,Paid Search,Debit Card,Latin America,Returning,False,,False
ORD101441,CUST01632,2024-10-11,Home & Kitchen,Throw Blanket,56.01,4,10,224.04,7.19,201.64,Organic Search,PayPal,Asia Pacific,Returning,False,1.0,True
ORD105802,CUST03222,2023-08-24,Home & Kitchen,Air Fryer,41.92,3,5,125.76,11.65,119.47,Organic Search,Debit Card,North America,New,False,5.0,True
ORD106450,CUST00838,2024-03-12,Sports & Outdoors,Water Bottle,135.74,1,15,135.74,7.13,115.38,Organic Search,Credit Card,North America,Returning,False,,False
ORD101771,CUST02069,2024-09-18,Apparel,Graphic Tee,70.26,1,25,70.26,6.42,52.7,Social Media,Credit Card,Europe,New,False,1.0,True
ORD112663,CUST04157,2024-11-14,Apparel,Wool Sweater,45.91,1,10,45.91,2.87,41.32,Paid Search,Buy Now Pay Later,North America,New,False,,False
ORD113623,CUST01401,2024-09-06,Toys & Games,RC Car,32.13,1,5,32.13,6.36,30.52,Organic Search,PayPal,North America,VIP,False,2.0,True
ORD113838,CUST03420,2023-11-10,Toys & Games,Building Blocks Set,28.54,1,5,28.54,7.34,27.11,Paid Search,Credit Card,Europe,New,False,5.0,True
ORD108329,CUST03387,2023-09-17,Toys & Games,Building Blocks Set,14.2,1,5,14.2,10.5,13.49,Direct,Credit Card,Latin America,New,False,,False
ORD100203,CUST00411,2023-11-16,Apparel,Yoga Pants,73.54,1,5,73.54,3.16,69.86,Organic Search,Credit Card,Europe,VIP,True,3.0,True
ORD101650,CUST03929,2024-07-03,Sports & Outdoors,Resistance Bands,32.91,1,0,32.91,7.31,32.91,Paid Search,Credit Card,Europe,Unknown,False,1.0,True
ORD103549,CUST01622,2024-09-14,Sports & Outdoors,Camping Tent,137.32,2,15,274.64,6.44,233.44,Direct,PayPal,Latin America,New,False,3.0,True
ORD112550,CUST00734,2024-01-27,Beauty & Personal Care,Perfume,62.95,2,15,125.9,7.49,107.02,Social Media,PayPal,North America,Returning,False,,False
ORD100450,CUST00612,2023-08-22,Beauty & Personal Care,Makeup Palette,12.55,4,30,50.2,6.61,35.14,Social Media,Credit Card,Latin America,New,False,,False
ORD112694,CUST02415,2023-10-07,Electronics,Wireless Earbuds,61.72,1,5,61.72,10.06,58.63,Email,Credit Card,North America,New,False,5.0,True
ORD105736,CUST01263,2024-11-11,Apparel,Wool Sweater,77.43,2,0,154.86,4.21,154.86,Organic Search,Credit Card,Europe,New,False,1.0,True
ORD116477,CUST00271,2024-12-07,Electronics,Bluetooth Speaker,116.67,1,0,116.67,7.19,116.67,Organic Search,PayPal,Asia Pacific,VIP,False,3.0,True
ORD108548,CUST03581,2024-09-08,Apparel,Yoga Pants,48.49,1,5,48.49,9.32,46.07,Organic Search,Buy Now Pay Later,North America,Returning,False,,False
ORD100729,CUST03532,2024-11-07,Toys & Games,RC Car,22.09,1,20,22.09,10.9,17.67,Direct,Credit Card,North America,Returning,False,1.0,True
ORD105537,CUST03868,2024-12-30,Beauty & Personal Care,Electric Toothbrush,49.5,1,5,49.5,10.05,47.02,Social Media,Credit Card,Asia Pacific,VIP,False,4.0,True
ORD106044,CUST03935,2024-05-06,Beauty & Personal Care,Perfume,12.07,3,5,36.21,3.35,34.4,Paid Search,Gift Card,Europe,Returning,False,2.0,True
ORD117059,CUST00126,2024-11-20,Electronics,Wireless Earbuds,200.78,1,0,200.78,5.31,200.78,Paid Search,PayPal,Europe,Returning,True,3.0,True
ORD107791,CUST01955,2024-09-27,Apparel,Running Shoes,56.11,1,25,56.11,6.92,42.08,Direct,Credit Card,Middle East & Africa,Returning,False,,False
ORD111516,CUST00166,2024-01-11,Electronics,Wireless Earbuds,144.64,1,0,144.64,3.05,144.64,Organic Search,PayPal,North America,Returning,True,2.0,True
ORD104463,CUST02707,2024-12-15,Electronics,Phone Case,157.76,2,10,315.52,7.82,283.97,Social Media,Credit Card,North America,New,False,,False
ORD111299,CUST01741,2024-05-15,Sports & Outdoors,Water Bottle,101.06,1,5,101.06,6.5,96.01,Paid Search,Credit Card,Europe,Unknown,False,,False
ORD113560,CUST00848,2023-06-07,Sports & Outdoors,Resistance Bands,139.69,3,0,419.07,4.52,419.07,Email,PayPal,North America,New,False,5.0,True
ORD105217,CUST01143,2024-12-06,Toys & Games,Building Blocks Set,44.46,1,0,44.46,5.88,44.46,Organic Search,PayPal,North America,Returning,False,,False
ORD108037,CUST03210,2024-06-24,Office Supplies,Whiteboard,110.37,1,0,110.37,11.24,110.37,Social Media,Credit Card,Asia Pacific,Returning,False,1.0,True
ORD103311,CUST00764,2024-11-12,Home & Kitchen,Throw Blanket,110.58,1,0,110.58,6.01,110.58,Email,Gift Card,Europe,Unknown,False,5.0,True
ORD115396,CUST03336,2023-12-20,Sports & Outdoors,Camping Tent,83.78,1,0,83.78,3.52,83.78,Organic Search,Debit Card,North America,New,False,5.0,True
ORD109536,CUST03167,2024-12-09,Toys & Games,Building Blocks Set,12.26,4,20,49.04,7.19,39.23,Direct,Credit Card,Asia Pacific,New,False,2.0,True
ORD116308,CUST00300,2024-11-26,Home & Kitchen,Storage Bins,172.36,2,0,344.72,8.19,344.72,Email,Debit Card,Latin America,New,False,2.0,True
ORD112014,CUST03880,2024-03-18,Toys & Games,Building Blocks Set,28.22,1,0,28.22,11.85,28.22,Paid Search,Debit Card,Asia Pacific,New,False,3.0,True
ORD100541,CUST03745,2024-10-04,Sports & Outdoors,Water Bottle,77.73,3,5,233.19,5.11,221.53,Referral,Buy Now Pay Later,Asia Pacific,New,False,2.0,True
ORD112017,CUST02225,2023-07-02,Home & Kitchen,Throw Blanket,38.71,3,5,116.13,3.69,110.32,Organic Search,Credit Card,Asia Pacific,Returning,False,,False
ORD103656,CUST01478,2024-06-29,Electronics,USB-C Hub,26.2,1,25,26.2,7.31,19.65,Organic Search,Credit Card,Europe,Returning,False,4.0,True
ORD100381,CUST01979,2024-02-01,Sports & Outdoors,Camping Tent,85.77,1,0,85.77,4.55,85.77,Paid Search,Credit Card,North America,New,False,1.0,True
ORD113316,CUST04034,2024-03-04,Electronics,Smartwatch,188.02,2,10,376.04,7.25,338.44,Referral,Credit Card,North America,Unknown,False,4.0,True
ORD104725,CUST01914,2024-08-05,Office Supplies,Wireless Mouse,181.33,1,0,181.33,4.4,181.33,Social Media,Credit Card,North America,Returning,False,,False
ORD108703,CUST03018,2024-12-10,Apparel,Rain Jacket,21.06,2,10,42.12,7.31,37.91,Referral,Credit Card,Europe,Returning,False,5.0,True
ORD103143,CUST03834,2024-01-23,Sports & Outdoors,Hiking Backpack,90.41,1,0,90.41,11.95,90.41,Organic Search,Credit Card,Europe,New,False,,False
ORD111890,CUST00346,2024-01-14,Toys & Games,Building Blocks Set,52.7,1,5,52.7,7.54,50.06,Social Media,Credit Card,Europe,Returning,False,4.0,True
ORD104895,CUST00499,2024-11-08,Beauty & Personal Care,Perfume,54.27,3,0,162.81,7.31,162.81,Direct,Credit Card,Europe,Returning,False,2.0,True
ORD104877,CUST03656,2024-04-13,Toys & Games,Plush Toy,48.42,1,0,48.42,7.25,48.42,Direct,Credit Card,North America,Returning,False,,False
ORD114703,CUST02383,2024-12-07,Sports & Outdoors,Water Bottle,137.52,1,0,137.52,12.0,137.52,Email,PayPal,Asia Pacific,New,False,5.0,True
ORD102851,CUST02071,2024-05-13,Beauty & Personal Care,Perfume,25.22,1,20,25.22,4.63,20.18,Paid Search,Debit Card,North America,Returning,False,,False
ORD104540,CUST01364,2024-07-04,Apparel,Denim Jacket,74.52,1,0,74.52,7.25,74.52,Social Media,Debit Card,North America,New,False,,False
ORD109093,CUST03913,2023-04-13,Office Supplies,Ergonomic Chair,52.46,1,0,52.46,9.16,52.46,Social Media,Credit Card,North America,New,False,,False
ORD113961,CUST03129,2024-09-08,Apparel,Rain Jacket,62.16,4,0,248.64,7.31,248.64,Organic Search,Credit Card,Europe,VIP,False,3.0,True
ORD100459,CUST00795,2024-01-07,Toys & Games,Building Blocks Set,23.66,3,20,70.98,8.28,56.78,Paid Search,PayPal,North America,Returning,True,2.0,True
ORD104850,CUST01087,2024-08-05,Electronics,Laptop Stand,148.64,2,0,297.28,7.25,297.28,Paid Search,Debit Card,North America,New,False,,False
ORD110343,CUST01737,2024-05-21,Beauty & Personal Care,Perfume,17.58,1,0,17.58,9.43,17.58,Paid Search,Credit Card,North America,Returning,False,3.0,True
ORD105590,CUST00240,2024-10-23,Electronics,USB-C Hub,159.32,4,25,637.28,11.37,477.96,Referral,Credit Card,Europe,Returning,False,3.0,True
ORD112529,CUST02278,2024-08-26,Sports & Outdoors,Hiking Backpack,61.77,1,15,61.77,4.86,52.5,Organic Search,PayPal,North America,Returning,False,1.0,True
ORD106727,CUST00353,2024-10-09,Sports & Outdoors,Yoga Mat,38.0,2,0,76.0,2.92,76.0,Organic Search,Gift Card,North America,New,False,3.0,True
ORD114408,CUST03525,2023-03-20,Electronics,Laptop Stand,70.7,1,5,70.7,7.25,67.17,Direct,PayPal,North America,Returning,False,,False
ORD111317,CUST00861,2023-09-11,Apparel,Running Shoes,64.69,1,0,64.69,7.34,64.69,Social Media,Credit Card,Asia Pacific,Returning,False,4.0,True
ORD109703,CUST03134,2024-07-03,Apparel,Running Shoes,84.55,2,20,169.1,3.87,135.28,Direct,Gift Card,Latin America,Returning,False,,False
ORD110872,CUST02175,2024-07-22,Home & Kitchen,Coffee Maker,55.66,3,0,166.98,8.55,166.98,Paid Search,Buy Now Pay Later,Asia Pacific,Returning,False,,False
ORD115280,CUST00441,2023-12-22,Home & Kitchen,Storage Bins,127.78,1,0,127.78,8.64,127.78,Direct,Credit Card,North America,New,False,3.0,True
ORD110019,CUST04054,2023-09-11,Sports & Outdoors,Yoga Mat,112.54,1,10,112.54,10.29,101.29,Referral,Debit Card,Europe,Returning,False,,False
ORD115577,CUST02626,2024-12-19,Beauty & Personal Care,Perfume,66.07,3,0,198.21,7.31,198.21,Social Media,Credit Card,Europe,Returning,False,2.0,True
ORD109655,CUST01369,2023-09-08,Office Supplies,Ergonomic Chair,172.31,3,10,516.93,9.77,465.24,Organic Search,Buy Now Pay Later,Europe,New,False,1.0,True
ORD116317,CUST03732,2023-11-16,Home & Kitchen,Storage Bins,38.84,1,10,38.84,7.13,34.96,Paid Search,Credit Card,North America,VIP,False,5.0,True
ORD111088,CUST00376,2024-08-25,Apparel,Denim Jacket,13.95,1,0,13.95,5.45,13.95,Direct,Buy Now Pay Later,North America,Returning,False,,False
ORD101241,CUST00157,2024-09-02,Apparel,Wool Sweater,35.22,1,10,35.22,8.76,31.7,Social Media,Debit Card,Asia Pacific,New,False,3.0,True
ORD106826,CUST00650,2024-07-09,Office Supplies,Desk Organizer,37.18,4,20,148.72,7.18,118.98,Direct,Debit Card,Asia Pacific,Returning,False,,False
ORD108326,CUST00069,2024-09-12,Apparel,Running Shoes,28.24,3,0,84.72,7.19,84.72,Social Media,PayPal,Asia Pacific,Returning,False,3.0,True
ORD106791,CUST00631,2024-02-18,Sports & Outdoors,Hiking Backpack,16.6,1,10,16.6,11.81,14.94,Organic Search,Credit Card,Europe,New,False,1.0,True
ORD104597,CUST03139,2024-06-15,Office Supplies,Whiteboard,64.47,2,0,128.94,6.32,128.94,Email,Debit Card,North America,New,False,1.0,True
ORD116314,CUST01085,2024-02-12,Apparel,Running Shoes,75.15,1,30,75.15,11.97,52.6,Email,PayPal,Europe,Returning,False,,False
ORD116709,CUST00087,2024-06-20,Office Supplies,Notebook Set,122.95,3,10,368.85,8.14,331.96,Paid Search,Buy Now Pay Later,Europe,Returning,False,5.0,True
ORD110633,CUST02030,2023-12-09,Beauty & Personal Care,Face Serum,59.57,1,25,59.57,3.65,44.68,Paid Search,Debit Card,North America,New,False,2.0,True
ORD108161,CUST01370,2024-12-13,Beauty & Personal Care,Perfume,64.58,1,0,64.58,3.7,64.58,Direct,Credit Card,Middle East & Africa,New,False,4.0,True
ORD113856,CUST02239,2024-06-02,Electronics,USB-C Hub,31.93,1,0,31.93,8.04,31.93,Email,Buy Now Pay Later,North America,New,False,5.0,True
ORD107178,CUST01405,2024-09-27,Toys & Games,RC Car,46.7,1,0,46.7,3.46,46.7,Organic Search,Debit Card,Asia Pacific,Returning,False,1.0,True
ORD115201,CUST03053,2024-07-28,Home & Kitchen,Coffee Maker,149.98,1,15,149.98,8.34,127.48,Organic Search,Credit Card,Asia Pacific,Returning,False,4.0,True
ORD109042,CUST02903,2023-12-23,Sports & Outdoors,Resistance Bands,48.49,2,0,96.98,8.71,96.98,Email,Debit Card,Asia Pacific,New,False,,False
ORD108458,CUST00397,2023-08-28,Office Supplies,Wireless Mouse,236.47,1,0,236.47,7.29,236.47,Organic Search,PayPal,Latin America,New,False,4.0,True
ORD117795,CUST01530,2024-03-12,Toys & Games,Board Game,34.4,3,0,103.2,7.31,103.2,Organic Search,Credit Card,Europe,VIP,False,4.0,True
ORD106392,CUST03931,2024-01-25,Apparel,Graphic Tee,38.1,1,10,38.1,7.31,34.29,Social Media,Debit Card,Europe,New,False,,False
ORD105301,CUST03478,2024-12-30,Office Supplies,Ergonomic Chair,225.91,1,10,225.91,9.46,203.32,Paid Search,Credit Card,Asia Pacific,New,False,,False
ORD102533,CUST03535,2024-08-11,Office Supplies,Ergonomic Chair,62.26,3,25,186.78,5.71,140.08,Email,Credit Card,North America,New,False,1.0,True
ORD114790,CUST00204,2024-03-16,Home & Kitchen,Desk Lamp,38.35,1,0,38.35,10.83,38.35,Referral,Gift Card,Asia Pacific,VIP,False,3.0,True
ORD116444,CUST01516,2024-02-09,Sports & Outdoors,Hiking Backpack,83.12,1,25,83.12,10.39,62.34,Paid Search,Buy Now Pay Later,North America,Returning,False,1.0,True
ORD101538,CUST02214,2024-10-17,Beauty & Personal Care,Electric Toothbrush,18.91,1,0,18.91,3.07,18.91,Direct,Credit Card,Europe,New,False,4.0,True
ORD105083,CUST02942,2024-06-27,Apparel,Wool Sweater,80.38,1,0,80.38,3.81,80.38,Direct,PayPal,Asia Pacific,Returning,False,3.0,True
ORD114163,CUST02125,2024-12-03,Office Supplies,Wireless Mouse,58.29,1,10,58.29,4.3,52.46,Organic Search,PayPal,North America,New,False,3.0,True
ORD100766,CUST01479,2024-11-18,Beauty & Personal Care,Hair Dryer,51.56,1,20,51.56,7.25,41.25,Organic Search,Credit Card,North America,New,False,4.0,True
ORD110579,CUST03989,2024-08-11,Electronics,Wireless Earbuds,32.88,1,5,32.88,10.98,31.24,Organic Search,Buy Now Pay Later,Latin America,New,False,,False
ORD116405,CUST02045,2024-10-22,Office Supplies,Desk Organizer,140.27,1,5,140.27,9.27,133.26,Paid Search,PayPal,Asia Pacific,VIP,True,3.0,True
ORD115794,CUST04065,2023-12-27,Toys & Games,Plush Toy,35.92,2,0,71.84,7.25,71.84,Email,Gift Card,North America,New,False,4.0,True
ORD107338,CUST01337,2023-12-16,Sports & Outdoors,Resistance Bands,105.42,1,25,105.42,7.69,79.06,Social Media,Buy Now Pay Later,North America,VIP,False,,False
ORD113667,CUST03858,2024-11-18,Electronics,Bluetooth Speaker,157.8,1,25,157.8,6.21,118.35,Direct,Credit Card,North America,Returning,False,,False
ORD104168,CUST03215,2024-10-15,Home & Kitchen,Desk Lamp,67.2,3,20,201.6,5.58,161.28,Paid Search,Credit Card,Asia Pacific,New,False,1.0,True
ORD109164,CUST00358,2024-12-26,Toys & Games,Plush Toy,41.61,1,0,41.61,6.52,41.61,Direct,Debit Card,North America,New,False,2.0,True
ORD113254,CUST02573,2023-09-19,Home & Kitchen,Coffee Maker,86.13,1,10,86.13,5.31,77.52,Referral,Credit Card,North America,Returning,False,,False
ORD100728,CUST01024,2024-07-03,Beauty & Personal Care,Perfume,46.15,1,5,46.15,6.55,43.84,Social Media,Buy Now Pay Later,Europe,Returning,False,2.0,True
ORD101170,CUST01502,2023-07-27,Home & Kitchen,Desk Lamp,177.8,1,0,177.8,10.87,177.8,Organic Search,Credit Card,Latin America,Returning,False,3.0,True
ORD117096,CUST01008,2023-04-06,Home & Kitchen,Desk Lamp,29.33,1,0,29.33,8.49,29.33,Referral,Credit Card,North America,New,False,2.0,True
ORD113012,CUST01264,2024-11-07,Home & Kitchen,Coffee Maker,62.72,1,25,62.72,9.08,47.04,Organic Search,Credit Card,Europe,New,False,,False
ORD111395,CUST02833,2024-10-30,Electronics,Phone Case,163.92,1,25,163.92,2.66,122.94,Social Media,Credit Card,North America,New,False,3.0,True
ORD114482,CUST03912,2024-01-18,Office Supplies,Whiteboard,107.88,2,5,215.76,4.22,204.97,Social Media,PayPal,North America,Returning,False,2.0,True
ORD111874,CUST03206,2023-11-03,Office Supplies,Notebook Set,161.87,1,0,161.87,7.19,161.87,Direct,Credit Card,Asia Pacific,New,False,,False
ORD106627,CUST00559,2024-09-18,Apparel,Wool Sweater,13.37,1,15,13.37,8.79,11.36,Organic Search,Credit Card,Middle East & Africa,Returning,False,1.0,True
ORD116385,CUST03278,2023-11-23,Toys & Games,Board Game,53.46,1,0,53.46,7.25,53.46,Organic Search,Gift Card,North America,New,False,,False
ORD107291,CUST03487,2023-07-10,Electronics,Phone Case,56.43,1,5,56.43,11.49,53.61,Direct,Credit Card,Latin America,Returning,False,,False
ORD104504,CUST04175,2024-06-22,Home & Kitchen,Coffee Maker,44.13,1,0,44.13,5.38,44.13,Social Media,Buy Now Pay Later,North America,New,False,,False
ORD111140,CUST02789,2024-09-11,Electronics,Laptop Stand,204.47,4,5,817.88,11.4,776.99,Organic Search,Credit Card,Latin America,New,False,,False
ORD113992,CUST02099,2023-06-20,Beauty & Personal Care,Face Serum,48.69,1,15,48.69,6.82,41.39,Email,Credit Card,Europe,New,False,,False
ORD117515,CUST00819,2024-01-18,Electronics,Bluetooth Speaker,65.35,2,20,130.7,2.95,104.56,Organic Search,Credit Card,North America,New,False,4.0,True
ORD108977,CUST01638,2023-09-06,Sports & Outdoors,Hiking Backpack,91.15,1,0,91.15,10.35,91.15,Social Media,Credit Card,Latin America,Returning,False,,False
ORD111562,CUST04049,2023-12-23,Toys & Games,Board Game,22.88,1,0,22.88,2.66,22.88,Direct,PayPal,Asia Pacific,New,False,1.0,True
ORD103044,CUST04186,2024-10-26,Toys & Games,Board Game,15.65,1,25,15.65,8.37,11.74,Email,Credit Card,Europe,Returning,False,4.0,True
ORD104840,CUST01280,2024-01-04,Toys & Games,Board Game,16.16,2,0,32.32,4.3,32.32,Referral,Credit Card,Asia Pacific,VIP,False,2.0,True
ORD105899,CUST02319,2024-02-03,Office Supplies,Wireless Mouse,242.81,4,15,971.24,7.29,825.55,Direct,PayPal,Latin America,Returning,False,3.0,True
ORD106845,CUST02255,2023-11-30,Apparel,Yoga Pants,61.4,1,10,61.4,2.69,55.26,Paid Search,Debit Card,Latin America,New,False,4.0,True
ORD101054,CUST02136,2023-12-20,Electronics,Smartwatch,107.45,1,10,107.45,8.3,96.7,Social Media,Credit Card,Europe,Returning,False,4.0,True
ORD116334,CUST04081,2024-11-20,Office Supplies,Desk Organizer,37.72,1,0,37.72,7.47,37.72,Email,Credit Card,Asia Pacific,Returning,False,3.0,True
ORD112653,CUST00893,2024-07-26,Apparel,Graphic Tee,53.24,1,10,53.24,4.23,47.92,Direct,PayPal,North America,New,False,3.0,True
ORD109793,CUST00611,2024-07-28,Toys & Games,Puzzle 1000pc,16.93,1,30,16.93,7.91,11.85,Organic Search,PayPal,Asia Pacific,Returning,False,2.0,True
ORD116557,CUST00392,2024-06-29,Home & Kitchen,Throw Blanket,121.12,1,15,121.12,8.17,102.95,Email,Credit Card,North America,VIP,False,5.0,True
ORD113681,CUST00514,2024-11-08,Electronics,USB-C Hub,66.32,3,0,198.96,5.1,198.96,Email,PayPal,North America,Returning,False,1.0,True
ORD106862,CUST00811,2023-09-23,Electronics,Bluetooth Speaker,162.06,1,15,162.06,7.25,137.75,Paid Search,Credit Card,North America,New,False,,False
ORD107329,CUST00887,2024-01-26,Sports & Outdoors,Yoga Mat,122.27,3,20,366.81,6.78,293.45,Social Media,Credit Card,Asia Pacific,Returning,False,4.0,True
ORD100192,CUST02925,2024-09-18,Home & Kitchen,Desk Lamp,170.9,2,0,341.8,3.9,341.8,Email,PayPal,Asia Pacific,New,False,1.0,True
ORD115892,CUST03511,2023-11-06,Office Supplies,Notebook Set,66.43,1,10,66.43,8.97,59.79,Social Media,Debit Card,Asia Pacific,VIP,False,,False
ORD114621,CUST00423,2024-12-13,Electronics,USB-C Hub,64.79,1,25,64.79,7.31,48.59,Social Media,Credit Card,Europe,New,False,3.0,True
ORD117978,CUST01334,2023-03-31,Toys & Games,Board Game,50.98,1,5,50.98,5.83,48.43,Social Media,Debit Card,North America,VIP,False,2.0,True
ORD102374,CUST01900,2024-03-30,Home & Kitchen,Storage Bins,142.24,2,20,284.48,9.79,227.58,Social Media,Credit Card,Latin America,New,False,5.0,True
ORD105344,CUST00047,2024-03-18,Electronics,Wireless Earbuds,174.11,2,0,348.22,7.25,348.22,Organic Search,Buy Now Pay Later,North America,Returning,False,5.0,True
